Time,Wave_Height
9.98,-0.0130262298551458
9.99,-0.0131279335376195
10,-0.0132259095078561
10.01,-0.0133200756895944
10.02,-0.0134103518191427
10.03,-0.0134966595406251
10.04,-0.0135789224996192
10.05,-0.0136570664350629
10.06,-0.0137310192693144
10.07,-0.0138007111962505
10.08,-0.0138660747672883
10.09,-0.0139270449752215
10.1,-0.0139835593357613
10.11,-0.0140355579666765
10.12,-0.0140829836644287
10.13,-0.0141257819782033
10.14,-0.0141639012812373
10.15,-0.0141972928393509
10.16,-0.014225910876589
10.17,-0.0142497126378886
10.18,-0.0142686584486824
10.19,-0.0142827117713622
10.2,-0.0142918392585215
10.21,-0.0142960108029055
10.22,-0.0142951995839973
10.23,-0.0142893821111758
10.24,-0.0142785382633817
10.25,-0.0142626513252366
10.26,-0.0142417080195587
10.27,-0.014215698536228
10.28,-0.0141846165573554
10.29,-0.0141484592787153
10.3,-0.0141072274274063
10.31,-0.0140609252757075
10.32,-0.0140095606511051
10.33,-0.0139531449424653
10.34,-0.013891693102338
10.35,-0.013825223645377
10.36,-0.0137537586428688
10.37,-0.0136773237133675
10.38,-0.0135959480094358
10.39,-0.0135096642005
10.4,-0.0134185084518279
10.41,-0.0133225203996471
10.42,-0.0132217431224225
10.43,-0.0131162231083195
10.44,-0.0130060102188822
10.45,-0.0128911576489603
10.46,-0.0127717218829251
10.47,-0.0126477626472174
10.48,-0.0125193428592771
10.49,-0.0123865285729042
10.5,-0.0122493889201123
10.51,-0.0121079960495332
10.52,-0.0119624250614398
10.53,-0.0118127539394576
10.54,-0.0116590634790382
10.55,-0.0115014372127744
10.56,-0.0113399613326373
10.57,-0.0111747246092246
10.58,-0.011005818308106
10.59,-0.0108333361033643
10.6,-0.010657373988424
10.61,-0.0104780301842731
10.62,-0.0102954050451777
10.63,-0.0101096009620006
10.64,-0.00992072226323025
10.65,-0.009728875113836
10.66,-0.00953416741206456
10.67,-0.0093367086842961
10.68,-0.00913660997808157
10.69,-0.00893398375348387
10.7,-0.0087289437728501
10.71,-0.00852160498914117
10.72,-0.00831208343294823
10.73,-0.00810049609832945
10.74,-0.00788696082759723
10.75,-0.00767159619519258
10.76,-0.00745452139078094
10.77,-0.00723585610170625
10.78,-0.00701572039494203
10.79,-0.00679423459867595
10.8,-0.00657151918366908
10.81,-0.00634769464452652
10.82,-0.0061228813810218
10.83,-0.00589719957961226
10.84,-0.00567076909528666
10.85,-0.00544370933388264
10.86,-0.00521613913501474
10.87,-0.00498817665574884
10.88,-0.00475993925516209
10.89,-0.00453154337992366
10.9,-0.00430310445103191
10.91,-0.00407473675184138
10.92,-0.00384655331751244
10.93,-0.00361866582601375
10.94,-0.00339118449080658
10.95,-0.00316421795533819
10.96,-0.00293787318946844
10.97,-0.00271225538795227
10.98,-0.00248746787109812
10.99,-0.00226361198771923
11,-0.00204078702049354
11.01,-0.00181909009384225
11.02,-0.00159861608443712
11.03,-0.00137945753444095
11.04,-0.00116170456758497
11.05,-0.000945444808179549
11.06,-0.000730763303156099
11.07,-0.000517742447229375
11.08,-0.00030646191126922
11.09,-9.69985739656043e-05
11.1,0.000110573543133978
11.11,0.000316183337138602
11.12,0.000519762681807905
11.13,0.000721246481958981
11.14,0.000920572724223476
11.15,0.00111768252409588
11.16,0.00131252016922046
11.17,0.00150503315886599
11.18,0.00169517223954516
11.19,0.00188289143673808
11.2,0.0020681480826848
11.21,0.00225090284021712
11.22,0.00243111972260374
11.23,0.0026087661093885
11.24,0.00278381275820616
11.25,0.00295623381256485
11.26,0.00312600680558972
11.27,0.00329311265972669
11.28,0.00345753568241072
11.29,0.00361926355770814
11.3,0.00377828733394548
11.31,0.00393460140734592
11.32,0.00408820350169596
11.33,0.00423909464407056
11.34,0.00438727913665187
11.35,0.00453276452467809
11.36,0.00467556156056666
11.37,0.00481568416425954
11.38,0.00495314937984129
11.39,0.00508797732848952
11.4,0.005220191157816
11.41,0.00534981698766682
11.42,0.00547688385244937
11.43,0.00560142364006262
11.44,0.00572347102750683
11.45,0.00584306341325653
11.46,0.0059602408464828
11.47,0.00607504595321451
11.48,0.00618752385953292
11.49,0.00629772211189619
11.5,0.00640569059469566
11.51,0.00651148144514734
11.52,0.00661514896562544
11.53,0.00671674953354979
11.54,0.0068163415089393
11.55,0.00691398513974683
11.56,0.0070097424650965
11.57,0.00710367721654169
11.58,0.00719585471746927
11.59,0.00728634178077437
11.6,0.00737520660493405
11.61,0.00746251866860853
11.62,0.00754834862390166
11.63,0.00763276818841275
11.64,0.00771585003621386
11.65,0.00779766768788713
11.66,0.00787829539975916
11.67,0.00795780805246796
11.68,0.00803628103900085
11.69,0.00811379015234121
11.7,0.00819041147286165
11.71,0.0082662212556027
11.72,0.0083412958175751
11.73,0.00841571142522317
11.74,0.00848954418218795
11.75,0.00856286991750617
11.76,0.00863576407438208
11.77,0.0087083015996675
11.78,0.00878055683418364
11.79,0.00885260340401866
11.8,0.00892451411293242
11.81,0.00899636083599768
11.82,0.00906821441460718
11.83,0.00914014455297202
11.84,0.00921221971623613
11.85,0.00928450703032882
11.86,0.0093570721836748
11.87,0.00942997933087927
11.88,0.00950329099850215
11.89,0.00957706799303391
11.9,0.00965136931118013
11.91,0.0097262520525625
11.92,0.00980177133493699
11.93,0.00987798021202932
11.94,0.00995492959408297
11.95,0.0100326681712114
11.96,0.0101112423396447
11.97,0.0101906961309515
11.98,0.0102710711443223
11.99,0.0103524064819852
12,0.0104347386878316
12.01,0.0105181016893163
12.02,0.0106025267426998
12.03,0.0106880423816901
12.04,0.0107746743695411
12.05,0.0108624456546579
12.06,0.0109513763297567
12.07,0.0110414835946194
12.08,0.011132781722483
12.09,0.0112252820300947
12.1,0.0113189928514613
12.11,0.0114139195153175
12.12,0.0115100643263303
12.13,0.0116074265500546
12.14,0.0117060024016497
12.15,0.0118057850383597
12.16,0.0119067645557597
12.17,0.0120089279877623
12.18,0.0121122593103734
12.19,0.0122167394491855
12.2,0.0123223462905887
12.21,0.0124290546966754
12.22,0.0125368365238114
12.23,0.0126456606448405
12.24,0.0127554929748867
12.25,0.0128662965007108
12.26,0.0129780313135773
12.27,0.0130906546455809
12.28,0.0132041209093784
12.29,0.0133183817412686
12.3,0.0134333860475555
12.31,0.0135490800541328
12.32,0.0136654073592146
12.33,0.0137823089891426
12.34,0.0138997234571898
12.35,0.0140175868252813
12.36,0.0141358327685469
12.37,0.0142543926426184
12.38,0.0143731955535795
12.39,0.0144921684304779
12.4,0.0146112361002975
12.41,0.0147303213652967
12.42,0.0148493450826061
12.43,0.0149682262459849
12.44,0.0150868820696258
12.45,0.0152052280739008
12.46,0.0153231781729365
12.47,0.0154406447639061
12.48,0.0155575388179222
12.49,0.0156737699724155
12.5,0.0157892466248789
12.51,0.0159038760278616
12.52,0.0160175643850899
12.53,0.0161302169485941
12.54,0.0162417381167203
12.55,0.0163520315329051
12.56,0.0164610001850864
12.57,0.0165685465056322
12.58,0.0166745724716598
12.59,0.0167789797056242
12.6,0.01688166957605
12.61,0.0169825432982872
12.62,0.0170815020351651
12.63,0.0171784469974249
12.64,0.0172732795438086
12.65,0.0173659012806848
12.66,0.0174562141610928
12.67,0.0175441205830866
12.68,0.0176295234872636
12.69,0.0177123264533636
12.7,0.0177924337958229
12.71,0.0178697506581775
12.72,0.0179441831062005
12.73,0.0180156382196716
12.74,0.0180840241826726
12.75,0.018149250372306
12.76,0.0182112274457388
12.77,0.0182698674254729
12.78,0.0183250837827506
12.79,0.0183767915189998
12.8,0.0184249072452365
12.81,0.0184693492593338
12.82,0.0185100376210787
12.83,0.0185468942249382
12.84,0.0185798428704579
12.85,0.0186088093302226
12.86,0.0186337214153102
12.87,0.018654509038175
12.88,0.0186711042728983
12.89,0.0186834414127511
12.9,0.0186914570250133
12.91,0.0186950900030026
12.92,0.0186942816152654
12.93,0.0186889755518897
12.94,0.0186791179679017
12.95,0.0186646575237127
12.96,0.018645545422588
12.97,0.0186217354451108
12.98,0.0185931839806208
12.99,0.01855985005561
13,0.018521695359064
13.01,0.0184786842647374
13.02,0.0184307838503603
13.03,0.0183779639137747
13.04,0.0183201969860043
13.05,0.0182574583412637
13.06,0.01818972600392
13.07,0.0181169807524212
13.08,0.0180392061202101
13.09,0.017956388393648
13.1,0.0178685166069734
13.11,0.0177755825343274
13.12,0.0176775806788802
13.13,0.0175745082590952
13.14,0.0174663651921734
13.15,0.0173531540747226
13.16,0.0172348801607001
13.17,0.0171115513366785
13.18,0.0169831780944924
13.19,0.0168497735013217
13.2,0.0167113531672722
13.21,0.016567935210519
13.22,0.0164195402200778
13.23,0.0162661912162737
13.24,0.0161079136089798
13.25,0.0159447351536986
13.26,0.0157766859055652
13.27,0.0156037981713478
13.28,0.0154261064595291
13.29,0.0152436474285509
13.3,0.0150564598333046
13.31,0.0148645844699575
13.32,0.0146680641191993
13.33,0.0144669434880001
13.34,0.0142612691499701
13.35,0.0140510894844125
13.36,0.0138364546141629
13.37,0.0136174163423074
13.38,0.0133940280878766
13.39,0.0131663448206062
13.4,0.0129344229948637
13.41,0.0126983204828344
13.42,0.0124580965070628
13.43,0.0122138115724459
13.44,0.0119655273977734
13.45,0.011713306846911
13.46,0.0114572138597203
13.47,0.0111973133828113
13.48,0.0109336713002206
13.49,0.0106663543641087
13.5,0.0103954301255669
13.51,0.0101209668656271
13.52,0.00984303352656178
13.53,0.00956169964356509
13.54,0.00927703527689956
13.55,0.00898911094459544
13.56,0.00869799755578553
13.57,0.00840376634475816
13.58,0.00810648880580742
13.59,0.00780623662895926
13.6,0.00750308163664862
13.61,0.00719709572142275
13.62,0.00688835078473953
13.63,0.00657691867693228
13.64,0.00626287113840575
13.65,0.00594627974212761
13.66,0.00562721583747734
13.67,0.00530575049550958
13.68,0.004981954455689
13.69,0.00465589807414889
13.7,0.00432765127352253
13.71,0.00399728349439657
13.72,0.00366486364842749
13.73,0.00333046007316397
13.74,0.0029941404886126
13.75,0.00265597195558032
13.76,0.00231602083582717
13.77,0.00197435275405472
13.78,0.00163103256175826
13.79,0.00128612430296263
13.8,0.000939691181860263
13.81,0.00059179553236804
13.82,0.000242498789613638
13.83,-0.000108138536638425
13.84,-0.000460056886616269
13.85,-0.000813197673223438
13.86,-0.00116750330277376
13.87,-0.00152291719378495
13.88,-0.00187938379383514
13.89,-0.00223684859449395
13.9,-0.00259525814434124
13.91,-0.00295456006008732
13.92,-0.00331470303581708
13.93,-0.00367563685037584
13.94,-0.00403731237292463
13.95,-0.00439968156669089
13.96,-0.00476269749094367
13.97,-0.00512631430122778
13.98,-0.00549048724789026
13.99,-0.00585517267293711
14,-0.00622032800526077
14.01,-0.00658591175427936
14.02,-0.0069518835020319
14.03,-0.0073182038937774
14.04,-0.00768483462714285
14.05,-0.00805173843987371
14.06,-0.00841887909623623
14.07,-0.00878622137212555
14.08,-0.00915373103893477
14.09,-0.00952137484624217
14.1,-0.0098891205033722
14.11,-0.0102569366598906
14.12,-0.0106247928850934
14.13,-0.0109926596465499
14.14,-0.011360508287762
14.15,-0.011728311005002
14.16,-0.0120960408233909
14.17,-0.0124636715722828
14.18,-0.0128311778600156
14.19,-0.0131985350480954
14.2,-0.0135657192248766
14.21,-0.0139327071788012
14.22,-0.0142994763712626
14.23,-0.0146660049091567
14.24,-0.015032271517181
14.25,-0.0153982555099492
14.26,-0.0157639367639774
14.27,-0.0161292956896068
14.28,-0.0164943132029221
14.29,-0.0168589706977225
14.3,-0.0172232500176072
14.31,-0.0175871334282287
14.32,-0.0179506035897705
14.33,-0.0183136435297038
14.34,-0.0186762366158741
14.35,-0.0190383665299706
14.36,-0.0194000172414231
14.37,-0.0197611729817804
14.38,-0.0201218182196077
14.39,-0.0204819376359518
14.4,-0.0208415161004125
14.41,-0.0212005386478604
14.42,-0.0215589904558357
14.43,-0.0219168568226649
14.44,-0.0222741231463264
14.45,-0.0226307749040924
14.46,-0.0229867976329775
14.47,-0.0233421769110159
14.48,-0.0236968983393905
14.49,-0.0240509475254313
14.5,-0.0244043100665019
14.51,-0.0247569715347863
14.52,-0.0251089174629864
14.53,-0.0254601333309415
14.54,-0.0258106045531712
14.55,-0.0261603164673477
14.56,-0.0265092543236965
14.57,-0.0268574032753214
14.58,-0.0272047483694497
14.59,-0.0275512745395889
14.6,-0.0278969665985835
14.61,-0.0282418092325572
14.62,-0.0285857869957259
14.63,-0.02892888430606
14.64,-0.0292710854417764
14.65,-0.0296123745386327
14.66,-0.0299527355880006
14.67,-0.0302921524356851
14.68,-0.0306306087814587
14.69,-0.0309680881792793
14.7,-0.0313045740381507
14.71,-0.0316400496235879
14.72,-0.0319744980596505
14.73,-0.032307902331495
14.74,-0.0326402452884051
14.75,-0.0329715096472513
14.76,-0.0333016779963321
14.77,-0.0336307327995462
14.78,-0.0339586564008436
14.79,-0.0342854310289011
14.8,-0.0346110388019708
14.81,-0.0349354617328416
14.82,-0.0352586817338581
14.83,-0.0355806806219406
14.84,-0.0359014401235441
14.85,-0.0362209418794985
14.86,-0.0365391674496687
14.87,-0.0368560983173747
14.88,-0.0371717158935088
14.89,-0.0374860015202894
14.9,-0.0377989364745908
14.91,-0.038110501970785
14.92,-0.0384206791630366
14.93,-0.0387294491469873
14.94,-0.039036792960772
14.95,-0.0393426915853049
14.96,-0.0396471259437764
14.97,-0.0399500769003035
14.98,-0.0402515252576753
14.99,-0.0405514517541374
15,-0.040849837059163
15.01,-0.0411466617681521
15.02,-0.0414419063960131
15.03,-0.0417355513695722
15.04,-0.0420275770187649
15.05,-0.0423179635665615
15.06,-0.0426066911175852
15.07,-0.0428937396453781
15.08,-0.0431790889782782
15.09,-0.0434627187838668
15.1,-0.0437446085519582
15.11,-0.0440247375760929
15.12,-0.0443030849335106
15.13,-0.044579629463576
15.14,-0.0448543497446326
15.15,-0.0451272240692687
15.16,-0.0453982304179753
15.17,-0.0456673464311859
15.18,-0.0459345493796876
15.19,-0.0461998161333966
15.2,-0.0464631231284978
15.21,-0.0467244463329463
15.22,-0.0469837612103407
15.23,-0.0472410426821714
15.24,-0.0474962650884608
15.25,-0.0477494021468095
15.26,-0.0480004269098693
15.27,-0.0482493117212673
15.28,-0.0484960281700121
15.29,-0.0487405470434072
15.3,-0.0489828382785178
15.31,-0.0492228709122225
15.32,-0.0494606130298998
15.33,-0.0496960317127965
15.34,-0.0499290929841281
15.35,-0.0501597617539722
15.36,-0.0503880017630113
15.37,-0.0506137755251905
15.38,-0.0508370442693607
15.39,-0.0510577678799752
15.4,-0.0512759048369202
15.41,-0.0514914121545553
15.42,-0.0517042453200498
15.43,-0.0519143582310999
15.44,-0.0521217031331191
15.45,-0.0523262305559952
15.46,-0.052527889250509
15.47,-0.0527266261245208
15.48,-0.0529223861790202
15.49,-0.0531151124441553
15.5,-0.0533047459153417
15.51,-0.0534912254895714
15.52,-0.053674487902032
15.53,-0.0538544676631535
15.54,-0.0540310969962075
15.55,-0.0542043057755738
15.56,-0.0543740214658052
15.57,-0.0545401690616113
15.58,-0.0547026710288919
15.59,-0.0548614472469492
15.6,-0.0550164149520078
15.61,-0.0551674886821767
15.62,-0.0553145802239836
15.63,-0.0554575985606169
15.64,-0.0555964498220097
15.65,-0.0557310372369
15.66,-0.0558612610870014
15.67,-0.0559870186634211
15.68,-0.0561082042254589
15.69,-0.0562247089619212
15.7,-0.0563364209550852
15.71,-0.0564432251474456
15.72,-0.0565450033113747
15.73,-0.0566416340218305
15.74,-0.0567329926322364
15.75,-0.0568189512536666
15.76,-0.0568993787374571
15.77,-0.0569741406613706
15.78,-0.0570430993194337
15.79,-0.0571061137155687
15.8,-0.0571630395611304
15.81,-0.0572137292764684
15.82,-0.057258031996619
15.83,-0.0572957935812355
15.84,-0.0573268566288623
15.85,-0.0573510604956466
15.86,-0.0573682413185889
15.87,-0.0573782320434197
15.88,-0.0573808624571891
15.89,-0.0573759592256553
15.9,-0.0573633459355422
15.91,-0.057342843141747
15.92,-0.0573142684195578
15.93,-0.0572774364219474
15.94,-0.0572321589419986
15.95,-0.0571782449805104
15.96,-0.0571155008188329
15.97,-0.0570437300969674
15.98,-0.0569627338969657
15.99,-0.0568723108316561
16,-0.0567722571387139
16.01,-0.0566623667800944
16.02,-0.0565424315468304
16.03,-0.0564122411691996
16.04,-0.0562715834322528
16.05,-0.0561202442966889
16.06,-0.0559580080250614
16.07,-0.0557846573132812
16.08,-0.055599973427389
16.09,-0.055403736345551
16.1,-0.0551957249052297
16.11,-0.054975716955475
16.12,-0.0547434895142712
16.13,-0.0544988189308685
16.14,-0.0542414810530211
16.15,-0.0539712513990471
16.16,-0.0536879053346153
16.17,-0.0533912182541621
16.18,-0.0530809657668256
16.19,-0.0527569238867871
16.2,-0.0524188692278948
16.21,-0.0520665792024416
16.22,-0.0516998322239603
16.23,-0.0513184079138911
16.24,-0.0509220873119756
16.25,-0.0505106530902147
16.26,-0.0500838897702286
16.27,-0.0496415839438507
16.28,-0.0491835244967723
16.29,-0.0487095028350621
16.3,-0.0482193131143647
16.31,-0.0477127524715855
16.32,-0.0471896212588594
16.33,-0.0466497232795954
16.34,-0.0460928660263876
16.35,-0.0455188609205675
16.36,-0.0449275235531828
16.37,-0.0443186739271662
16.38,-0.0436921367004694
16.39,-0.0430477414299153
16.4,-0.0423853228155381
16.41,-0.0417047209451529
16.42,-0.041005781538918
16.43,-0.040288356193626
16.44,-0.0395523026264755
16.45,-0.0387974849180592
16.46,-0.0380237737543093
16.47,-0.0372310466671362
16.48,-0.0364191882734895
16.49,-0.0355880905125824
16.5,-0.0347376528809997
16.51,-0.0338677826654232
16.52,-0.032978395172708
16.53,-0.032069413957024
16.54,-0.0311407710438057
16.55,-0.0301924071502247
16.56,-0.0292242719019218
16.57,-0.0282363240457206
16.58,-0.027228531658059
16.59,-0.0262008723488619
16.6,-0.0251533334605931
16.61,-0.0240859122622226
16.62,-0.0229986161378366
16.63,-0.0218914627696449
16.64,-0.0207644803151114
16.65,-0.0196177075779718
16.66,-0.0184511941728694
16.67,-0.0172650006833807
16.68,-0.0160591988131759
16.69,-0.0148338715300809
16.7,-0.0135891132028148
16.71,-0.0123250297301626
16.72,-0.011041738662378
16.73,-0.00973936931458437
16.74,-0.00841806287198035
16.75,-0.00707797248663327
16.76,-0.00571926336567462
16.77,-0.00434211285070507
16.78,-0.00294671048822518
16.79,-0.00153325809092498
16.8,-0.000101969789656286
16.81,0.00134692792405784
16.82,0.00281319616513691
16.83,0.0042965836318122
16.84,0.00579682659238666
16.85,0.00731364888201184
16.86,0.00884676190958343
16.87,0.0103958646748733
16.88,0.0119606437959785
16.89,0.0135407735471856
16.9,0.0151359159073037
16.91,0.0167457206185556
16.92,0.0183698252560538
16.93,0.0200078553079229
16.94,0.0216594242660938
16.95,0.0233241337277828
16.96,0.025001573507681
16.97,0.0266913217608368
16.98,0.0283929451162328
16.99,0.0301059988210213
17,0.0318300268953946
17.01,0.0335645622980373
17.02,0.0353091271021021
17.03,0.0370632326816485
17.04,0.0388263799084525
17.05,0.0405980593591083
17.06,0.0423777515323067
17.07,0.0441649270761898
17.08,0.0459590470256404
17.09,0.0477595630493853
17.1,0.0495659177067575
17.11,0.0513775447139521
17.12,0.053193869219624
17.13,0.055014308089626
17.14,0.0568382702007162
17.15,0.0586651567430146
17.16,0.0604943615310127
17.17,0.0623252713229077
17.18,0.0641572661480209
17.19,0.0659897196420794
17.2,0.0678219993900832
17.21,0.0696534672765227
17.22,0.0714834798426541
17.23,0.0733113886505733
17.24,0.0751365406537828
17.25,0.0769582785739709
17.26,0.0787759412836923
17.27,0.0805888641946337
17.28,0.0823963796511574
17.29,0.0841978173287828
17.3,0.0859925046372853
17.31,0.0877797671280588
17.32,0.0895589289054125
17.33,0.0913293130414324
17.34,0.0930902419940638
17.35,0.0948410380280475
17.36,0.096581023638338
17.37,0.098309521975642
17.38,0.100025857273689
17.39,0.101729355277871
17.4,0.103419343674851
17.41,0.105095152522767
17.42,0.106756114681647
17.43,0.108401566243632
17.44,0.110030846962625
17.45,0.111643300682977
17.46,0.113238275766813
17.47,0.1148151255196
17.48,0.116373208613577
17.49,0.117911889508644
17.5,0.119430538870321
17.51,0.120928533984394
17.52,0.122405259167855
17.53,0.123860106175747
17.54,0.125292474603543
17.55,0.12670177228467
17.56,0.128087415682801
17.57,0.129448830278562
17.58,0.130785450950258
17.59,0.132096722348278
17.6,0.133382099262826
17.61,0.134641046984594
